0.656388548568,0.35906069641,1,0,0
0.66324382225,0.33575305334,1,0,0
0.503562980945,0.436396973377,1,0,1
0.611106518122,0.440801161827,1,0,0
0.824151438576,0.328928860396,1,0,0
0.712920243539,0.362731955482,1,0,0
0.690964359448,0.322872298706,1,0,1
0.367132975774,0.330515164821,1,0,1
0.657072321122,0.331332311734,1,0,1
0.584162409621,0.294480260081,1,0,1
0.649920411734,0.372926566732,1,0,0
0.637852806198,0.281249293354,1,0,0
0.686578195596,0.381551093208,1,0,0
0.435198386075,0.351486030672,1,0,1
0.754711653752,0.326327791317,1,0,0
0.548912000816,0.391934532538,1,0,1
0.774923754317,0.360257534358,1,0,0
0.731860213282,0.199261948848,1,0,0
0.57973553303,0.399398183237,1,0,1
0.610360924068,0.326072869654,1,0,1
0.6686658499,0.478192608608,1,0,0
0.651195019664,0.259009291753,1,0,0
0.682194912553,0.181515997214,1,0,0
0.393046517592,0.43832251068,1,0,1
0.469924078753,0.428584591853,1,0,1
0.626906818726,0.289737272285,1,0,0
0.337438786686,0.551598072649,1,0,1
0.557556667095,0.472561623662,1,0,1
0.37094156422,0.399195159403,1,0,1
0.583806185519,0.260272143183,1,0,0
0.324314664732,0.518956426212,1,0,1
0.787149068675,0.349046412271,1,0,0
0.865523895861,0.362829496923,1,0,0
0.638534672765,0.417283503214,1,0,0
0.838446186322,0.338663927165,1,0,0
0.632293986381,0.372973539138,1,0,0
0.608765880616,0.387063978081,1,0,0
0.684923235694,0.305302395683,1,0,0
0.814139662412,0.426450873715,1,0,0
0.891857657686,0.433689279286,1,0,0
0.808923494558,0.276588925366,1,0,0
0.735342905368,0.359757939588,1,0,0
0.64587955336,0.299303340194,1,0,0
0.609727943261,0.462464121791,1,0,1
0.633893062938,0.434526676981,1,0,0
0.785375294904,0.299847051904,1,0,0
0.793093597107,0.323214396436,1,0,0
0.616035167318,0.257452998842,1,0,1
0.642931777274,0.485697094595,1,0,0
0.512705651719,0.558007092939,1,0,1
0.747861513449,0.538977324992,1,0,0
0.606211945373,0.290799928133,1,0,0
0.741528964426,0.284838141125,1,0,0
0.435227405776,0.667576482387,1,0,1
0.602667953002,0.416893145565,1,0,1
0.729031708707,0.505566712797,1,0,0
0.490754047603,0.447439047509,1,0,1
0.601907724971,0.386631080183,1,0,0
0.571332820943,0.503878922771,1,0,1
0.611970800653,0.369747041326,1,0,0
0.560017032293,0.520918224564,1,0,1
0.714209315408,0.404913856761,1,0,0
0.663034947538,0.514537029574,1,0,0
0.528089002979,0.35290420241,1,0,1
0.492308556336,0.590306244971,1,0,1
0.47053307255,0.598761880091,1,0,1
0.532343280817,0.416297576473,1,0,1
0.749569841481,0.369026010559,1,0,0
0.748648071347,0.430203786174,1,0,0
0.643244820639,0.502637217628,1,0,0
0.714718565549,0.401412723517,1,0,0
0.493779919047,0.552033109919,1,1,1
0.68715859163,0.360554853554,1,0,0
0.772974064958,0.392305590903,1,0,0
0.656983715394,0.524349332397,1,0,0
0.467565294602,0.504035848548,1,0,1
0.752356656259,0.394452542256,1,0,0
0.733994631734,0.388643783788,1,0,0
0.612610640105,0.267475469376,1,0,1
0.556175608614,0.384879223215,1,0,1
0.675170694597,0.586245831967,1,0,1
0.663009011965,0.435595001913,1,0,0
0.738612418335,0.583200332159,1,0,0
0.701004246804,0.403506946334,1,0,0
0.550621263134,0.444408429416,1,0,1
0.612523574818,0.404284260798,1,0,0
0.490068689548,0.642855409555,1,0,1
0.453952131242,0.663276602749,1,0,1
0.686285460044,0.471435039154,1,0,0
0.33933119911,0.609441448579,1,1,1
0.702771410276,0.622304387091,1,0,1
0.515886176953,0.480709940303,1,0,1
0.451686915294,0.552914972044,1,0,1
0.498731781826,0.49677980272,1,0,1
0.51481232335,0.576454434183,1,0,1
0.442169639772,0.409792448429,1,0,1
0.520482363773,0.627999228812,1,0,1
0.50511585361,0.494497685724,1,0,1
0.436852457992,0.462503148146,1,0,1
